Year Published,Min Players,Max Players,Play Time,Rating Average,BGG Rank,Complexity Average
2020,2,5,45,7.28,12648,2.33
2019,2,4,25,7.28,8136,2.4
2017,1,2,120,7.28,7101,2.42
2018,2,5,90,7.28,6755,2.44
2018,2,2,45,7.28,427,2.46
2013,2,4,60,7.28,489,2.46
2018,2,4,75,7.28,4501,2.47
2018,1,1,60,7.28,8137,2.58
2009,2,6,180,7.28,9227,2.64
2014,1,6,480,7.28,5070,2.71
2013,1,5,90,7.28,1444,2.73
2017,2,4,60,7.28,2960,2.73
2014,2,4,90,7.28,991,2.89
2019,1,4,45,7.28,1791,2.9
2000,3,5,100,7.28,441,2.99
2018,1,8,90,7.28,6663,3
2016,2,2,120,7.28,3870,3
2005,2,2,180,7.28,11251,3
2017,2,5,120,7.28,4420,3
2019,1,4,120,7.28,5762,3.17
2017,2,6,90,7.28,1219,3.22
2017,1,4,30,7.28,8700,3.29
2011,1,6,240,7.28,8547,3.33
2012,2,4,120,7.28,532,3.45
2017,1,6,300,7.28,7830,3.57
2011,2,8,240,7.28,7586,3.6
2011,3,6,120,7.28,3585,3.65
2014,2,4,100,7.28,472,3.69
2012,2,2,40,7.28,8109,4
2020,1,4,20,7.29,9253,1
2017,1,6,999,7.29,972,1.21
2015,1,1,30,7.29,913,1.66
2020,2,2,30,7.29,1491,1.67
2018,2,5,30,7.29,2279,1.67
2015,1,2,45,7.29,8608,1.71
2009,2,2,55,7.29,10752,1.75
2019,2,4,45,7.29,4129,1.8
2008,2,2,60,7.29,2733,1.83
2017,2,4,45,7.29,336,1.97
2017,2,2,45,7.29,5221,2
2005,3,4,90,7.29,10934,2
2017,2,2,30,7.29,8609,2
2020,2,4,40,7.29,5417,2
2018,2,4,60,7.29,11257,2
2008,2,2,60,7.29,917,2.11
2018,2,4,45,7.29,2504,2.11
2020,2,4,45,7.29,4048,2.17
2016,1,6,180,7.29,7710,2.17
2016,2,4,60,7.29,350,2.21
2015,1,4,45,7.29,1126,2.29
2017,2,4,60,7.29,2244,2.33
2017,1,1,30,7.29,8112,2.33
2004,2,3,20,7.29,3698,2.36
2019,2,2,40,7.29,2822,2.38
2017,2,4,60,7.29,1111,2.4
2015,2,4,90,7.29,4931,2.4
2019,1,100,30,7.29,10132,2.5
2014,3,4,90,7.29,909,2.53
2013,2,4,75,7.29,587,2.55
2017,2,4,60,7.29,5678,2.6
2020,1,4,120,7.29,6596,2.6
2010,2,4,60,7.29,331,2.64
2016,1,5,60,7.29,2931,2.64
2019,2,5,90,7.29,6459,2.67
2019,2,4,90,7.29,7526,2.67
2019,1,6,240,7.29,10380,2.67
2014,1,2,60,7.29,11561,2.71
2011,2,2,150,7.29,11361,2.73
2006,2,4,120,7.29,298,2.82
2013,2,2,150,7.29,8025,2.92
2015,2,4,120,7.29,589,2.93
2020,2,5,90,7.29,4974,2.93
2010,1,2,600,7.29,8035,2.95
2017,2,4,60,7.29,8395,3
2017,2,4,60,7.29,5778,3
2015,2,2,120,7.29,9745,3
2016,2,4,120,7.29,1689,3.17
2011,2,5,180,7.29,383,3.24
2009,1,2,60,7.29,1547,3.24
2018,1,4,120,7.29,1787,3.33
2003,2,4,60,7.29,1889,3.49
2009,2,2,60,7.29,6483,3.6
2003,2,2,120,7.29,7990,3.62
2016,2,4,60,7.29,13627,4
2007,2,6,360,7.29,8193,4
2004,2,8,240,7.29,5979,4.7
2018,2,4,15,7.3,6525,1
2011,3,12,15,7.3,11487,1
2020,2,8,30,7.3,12188,1
2010,2,6,20,7.3,7827,1
2013,2,4,30,7.3,12473,1
2013,2,4,20,7.3,941,1.4
2020,1,2,20,7.3,11206,1.4
2020,2,5,30,7.3,12356,1.4
2008,2,6,60,7.3,876,1.48
2016,2,5,30,7.3,770,1.59
2019,2,5,40,7.3,2587,1.6
2019,2,5,60,7.3,8305,1.6
2019,1,6,60,7.3,4793,1.63
2017,1,4,20,7.3,802,1.65
2014,2,6,60,7.3,3008,1.69
2018,1,4,45,7.3,9555,1.75
2019,1,6,60,7.3,2834,1.76
2015,3,4,45,7.3,8678,1.8
2020,2,4,30,7.3,9541,1.8
2015,2,4,20,7.3,2631,1.81
2015,1,7,25,7.3,590,1.82
2019,2,4,30,7.3,2911,1.82
2018,2,5,35,7.3,8718,1.89
2020,1,2,30,7.3,4573,1.92
2014,3,6,15,7.3,1200,1.93
2017,2,6,60,7.3,1273,1.94
2015,1,4,90,7.3,9591,2
2018,2,4,25,7.3,9545,2
2019,2,5,60,7.3,8108,2
2018,7,15,45,7.3,10416,2
2003,2,6,60,7.3,468,2.1
2010,2,5,90,7.3,9691,2.11
2016,1,6,90,7.3,1551,2.14
2010,2,6,30,7.3,6628,2.14
2010,1,4,30,7.3,595,2.15
2014,3,3,45,7.3,2689,2.18
2017,1,5,45,7.3,1583,2.2
2017,3,16,45,7.3,8989,2.2
2008,2,4,45,7.3,853,2.21
2010,2,5,45,7.3,790,2.27
2019,1,4,90,7.3,3835,2.29
2004,2,2,120,7.3,5255,2.39
2018,1,5,45,7.3,1028,2.43
2018,1,4,60,7.3,10232,2.43
2008,2,2,120,7.3,5688,2.48
2009,2,5,30,7.3,1985,2.5
2017,2,4,75,7.3,10789,2.5
2014,2,2,20,7.3,12766,2.5
2010,2,2,360,7.3,10652,2.67
2010,1,4,60,7.3,1409,2.69
2017,1,4,45,7.3,2048,2.7
2000,2,4,60,7.3,4924,2.71
2011,2,2,20,7.3,10506,2.71
2016,2,6,120,7.3,1895,2.72
2009,1,4,90,7.3,4954,2.73
2005,2,2,120,7.3,4481,2.81
2008,2,4,90,7.3,5916,2.82
2018,2,4,45,7.3,5217,2.83
2005,2,2,180,7.3,12394,3
2018,2,5,60,7.3,11583,3
2016,1,2,180,7.3,13191,3
2010,3,4,120,7.3,1600,3.14
2018,1,6,150,7.3,1546,3.3
2015,2,5,30,7.3,938,3.9
2020,2,4,15,7.3,5035,1.22
2017,2,4,30,7.3,6590,1.33
2017,2,5,45,7.3,2610,1.47
2020,2,5,20,7.3,2705,1.5
2016,2,5,40,7.3,6493,1.5
2018,2,6,40,7.3,7362,1.5
2019,3,5,30,7.3,2033,1.53
2020,2,6,20,7.3,1900,1.63
2020,1,2,25,7.3,8423,1.71
2015,1,2,45,7.3,9842,1.71
2020,1,4,20,7.3,7471,1.75
2019,1,2,45,7.3,3625,1.82
2015,2,4,30,7.3,11925,1.83
2015,2,7,42,7.3,257,1.91
2019,1,4,90,7.3,1967,2
2018,2,4,60,7.3,5801,2
2017,2,4,45,7.3,8730,2
2005,2,4,30,7.3,8183,2
2016,2,4,30,7.3,12971,2
2015,2,6,15,7.3,11038,2
2015,2,6,60,7.3,9113,2
2005,2,10,240,7.3,11875,2.14
2011,1,2,30,7.3,761,2.18
2020,1,4,60,7.3,5131,2.2
2016,2,4,45,7.3,386,2.25
2018,2,5,45,7.3,662,2.27
2015,2,2,60,7.3,2922,2.27
2018,2,4,60,7.3,2923,2.29
2014,2,2,45,7.3,698,2.3
2012,2,2,180,7.3,8830,2.36
2013,2,2,60,7.3,5949,2.37
2016,2,4,90,7.3,2463,2.43
2000,3,5,60,7.3,724,2.45
2004,2,4,60,7.3,302,2.47
2018,1,5,90,7.3,6095,2.5
2014,1,1,60,7.3,9907,2.5
2010,2,4,60,7.3,12689,2.54
2014,2,5,30,7.3,360,2.6
2009,1,1,60,7.3,12335,2.6
2020,1,4,90,7.3,8115,2.62
2004,2,4,60,7.3,7049,2.63
2016,2,6,180,7.3,4550,2.67
2013,2,2,120,7.3,9414,2.67
2007,2,5,45,7.3,1996,2.68
2012,1,4,90,7.3,325,2.71
2010,1,4,90,7.3,526,2.71
2015,2,3,30,7.3,4368,2.73
2018,2,2,30,7.3,7541,2.75
2017,1,4,90,7.3,1892,2.95
2015,2,2,45,7.3,6737,3
2014,2,4,30,7.3,10820,3
2017,2,4,90,7.3,965,3.14
2014,1,8,120,7.3,3642,3.22
2005,2,5,240,7.3,377,3.34
2011,2,2,45,7.3,9295,3.5
2015,2,4,120,7.3,2618,3.79
2019,2,6,15,7.31,8602,1
2019,3,8,40,7.31,6052,1
2006,4,12,45,7.31,1504,1.24
2019,2,6,60,7.31,10349,1.33
2018,1,4,30,7.31,2628,1.87
2017,2,4,40,7.31,3679,1.88
2019,1,4,45,7.31,3460,1.94
2018,3,6,60,7.31,10112,2
2019,2,8,40,7.31,5626,2
2019,2,6,45,7.31,11167,2
2019,1,1,30,7.31,5585,2
2012,2,12,30,7.31,8986,2
2019,2,5,45,7.31,1404,2.11
2019,2,4,90,7.31,3622,2.14
2015,2,2,180,7.31,6820,2.17
2018,1,4,80,7.31,4627,2.25
2020,2,4,40,7.31,6250,2.25
2014,2,2,45,7.31,814,2.29
2018,2,4,40,7.31,1774,2.31
2011,1,4,30,7.31,713,2.34
2016,2,2,45,7.31,629,2.35
2017,4,8,120,7.31,1888,2.35
2011,2,5,75,7.31,421,2.44
2019,2,6,45,7.31,878,2.5
2020,1,4,120,7.31,10571,2.5
2019,1,4,90,7.31,11030,2.5
2006,2,4,120,7.31,10044,2.6
2019,1,4,90,7.31,2500,2.75
2017,4,9,120,7.31,3758,2.86
2016,1,3,60,7.31,6727,2.89
2018,2,4,60,7.31,907,2.9
2018,1,4,120,7.31,4220,2.92
2014,1,4,90,7.31,943,2.95
2015,2,5,100,7.31,964,3.27
2016,2,4,90,7.31,5672,3.36
2017,2,4,120,7.31,650,3.7
2001,2,5,210,7.31,5620,4.25
2014,2,4,30,7.32,3851,1.33
2016,3,4,60,7.32,5206,1.67
2019,2,5,45,7.32,1087,1.7
2011,2,5,90,7.32,12018,1.75
2020,1,4,90,7.32,3994,1.83
2010,1,1,30,7.32,4259,2
2017,2,2,45,7.32,6379,2
2019,2,2,60,7.32,5542,2
2015,2,6,120,7.32,10235,2.14
2019,2,4,60,7.32,826,2.16
2016,1,5,40,7.32,2051,2.17
2018,2,4,45,7.32,5202,2.17
2019,1,4,60,7.32,3566,2.18
2019,2,4,75,7.32,6529,2.22
2000,2,2,20,7.32,247,2.33
2019,2,4,60,7.32,1708,2.33
2007,2,2,180,7.32,10907,2.33
2006,3,6,120,7.32,5825,2.35
2014,2,7,90,7.32,727,2.39
2014,2,4,45,7.32,3109,2.39
2017,1,4,60,7.32,1675,2.61
2012,2,2,90,7.32,2045,2.63
2020,2,5,90,7.32,3163,2.65
2010,2,5,70,7.32,348,2.67
2000,2,8,45,7.32,7365,2.71
2015,2,4,90,7.32,919,2.74
2016,2,2,45,7.32,3167,2.75
2003,2,8,120,7.32,10794,2.75
2016,2,6,60,7.32,2119,2.77
2017,2,5,90,7.32,4913,2.8
2021,1,4,90,7.32,8398,2.8
2014,2,4,90,7.32,388,2.85
2008,1,4,60,7.32,275,2.91
2020,1,4,120,7.32,4174,3
2018,2,5,100,7.32,2732,3
2017,1,2,45,7.32,7698,3
2010,1,2,360,7.32,4599,3.11
2019,1,4,90,7.32,5554,3.13
2012,2,2,60,7.32,4266,3.27
2004,2,5,360,7.32,1208,3.32
2003,3,5,90,7.32,369,3.4
2020,2,4,90,7.32,5525,3.4
2002,2,2,420,7.32,1567,3.56
2019,3,5,150,7.32,3262,3.85
2003,2,2,180,7.32,9549,4.11
2004,2,5,480,7.32,1858,4.27
2019,2,4,20,7.33,1449,1.14
2019,2,6,30,7.33,382,1.15
2019,3,6,45,7.33,5299,1.5
2019,3,5,30,7.33,9447,1.67
2019,2,4,30,7.33,14160,1.67
2017,2,4,30,7.33,3222,1.82
2019,1,4,75,7.33,10995,2
2019,2,2,30,7.33,8050,2
2018,1,5,90,7.33,921,2.11
2013,1,1,45,7.33,2564,2.11
2018,2,2,30,7.33,4688,2.14
2018,2,7,60,7.33,581,2.17
2016,2,5,75,7.33,792,2.17
2014,2,4,60,7.33,342,2.32
2019,2,5,60,7.33,11508,2.33
2015,2,2,30,7.33,381,2.6
2013,2,2,180,7.33,8254,2.63
2016,2,2,60,7.33,2994,2.67
2018,1,4,90,7.33,3194,2.86
2012,2,2,90,7.33,2144,2.87
2015,1,6,290,7.33,2706,2.94
2009,2,2,840,7.33,3654,2.96
2018,3,4,110,7.33,2295,2.97
2018,2,4,45,7.33,5367,3
2019,2,5,150,7.33,6775,3.13
2017,2,6,90,7.33,2342,3.22
2010,1,4,100,7.33,525,3.33
2021,1,4,120,7.33,4506,3.35
2006,2,4,180,7.33,7992,3.46
2016,1,4,45,7.33,6518,3.5
2014,1,2,240,7.33,10826,3.5
2010,2,2,90,7.33,4160,3.68
2014,2,4,100,7.33,626,3.76
2007,2,5,180,7.33,2606,3.78
2016,3,6,270,7.33,10019,4
2019,4,8,45,7.34,10688,1
2017,1,4,20,7.34,10811,1
2019,1,12,15,7.34,7677,1.4
2019,2,4,30,7.34,2457,1.55
2018,1,4,30,7.34,10325,1.67
2013,2,4,60,7.34,2306,1.8
2019,1,6,20,7.34,2908,1.85
2021,1,4,45,7.34,5915,1.86
2009,6,33,60,7.34,6093,1.93
2010,1,1,30,7.34,2412,2
2018,2,6,30,7.34,3933,2
2015,1,1,180,7.34,8631,2.13
2016,1,4,60,7.34,998,2.16
2012,2,5,90,7.34,889,2.18
2010,2,3,40,7.34,10604,2.25
2016,2,4,45,7.34,3856,2.29
2020,1,4,60,7.34,3919,2.29
2014,2,2,140,7.34,8087,2.33
2010,2,4,90,7.34,409,2.36
2016,2,6,90,7.34,4159,2.36
2016,2,4,40,7.34,6000,2.42
2019,1,4,90,7.34,5861,2.44
2013,2,5,90,7.34,8204,2.5
2017,2,4,60,7.34,1197,2.54
2019,2,4,70,7.34,3555,2.56
2016,2,4,30,7.34,1158,2.6
2005,1,1,60,7.34,6621,2.6
2019,2,5,60,7.34,10113,2.6
2011,1,5,45,7.34,793,2.71
2007,2,5,75,7.34,292,2.75
2018,1,2,90,7.34,4934,2.8
2016,2,4,60,7.34,4207,2.8
2011,4,4,40,7.34,9975,2.88
2020,1,2,180,7.34,11445,2.88
2015,2,5,35,7.34,2384,2.9
2018,1,4,120,7.34,2868,3
2017,2,2,45,7.34,7676,3
2015,2,2,120,7.34,10293,3.14
2017,2,4,120,7.34,2288,3.15
2006,2,2,240,7.34,2537,3.19
2015,1,6,120,7.34,3410,3.26
2005,1,2,120,7.34,2611,3.39
2018,2,4,120,7.34,977,3.48
2009,3,5,120,7.34,463,3.52
2016,2,4,120,7.34,3715,3.53
2017,2,4,120,7.34,1125,3.55
2009,2,2,480,7.34,3806,3.72
2012,2,5,240,7.34,392,3.73
2007,2,6,240,7.34,447,3.84
2018,2,4,120,7.34,2099,3.96
2009,2,2,210,7.34,4940,4.14
2011,2,5,300,7.34,7644,4.17
2002,2,2,180,7.34,4945,4.18
2017,2,4,120,7.34,990,4.37
2018,2,8,60,7.35,12580,1
2016,2,4,15,7.35,218,1.21
2018,4,8,30,7.35,3630,1.33
2009,1,2,90,7.35,12926,1.65
2019,2,2,60,7.35,1766,1.68
2009,2,2,90,7.35,10313,1.82
2003,1,4,120,7.35,12108,2
2018,2,4,120,7.35,7355,2
2016,2,4,60,7.35,9070,2
2018,2,6,60,7.35,9914,2
2018,2,6,50,7.35,8205,2
2009,1,1,25,7.35,1907,2.12
2015,2,2,60,7.35,1324,2.21
2019,1,5,60,7.35,617,2.22
2016,2,4,60,7.35,1118,2.26
2016,2,5,50,7.35,1412,2.26
2019,1,4,60,7.35,3850,2.44
2010,1,2,240,7.35,8624,2.6
2003,1,2,120,7.35,11227,2.62
2009,2,120,360,7.35,5822,2.69
2017,2,5,125,7.35,730,2.7
2017,1,4,120,7.35,7257,2.75
2016,1,4,90,7.35,13141,3
2007,2,5,100,7.35,297,3.1
2019,1,5,120,7.35,2156,3.14
2013,2,2,180,7.35,3662,3.37
2000,4,7,360,7.35,9695,3.71
2004,2,8,360,7.35,8429,4.8
2019,2,4,20,7.36,584,1.16
2002,3,12,60,7.36,10632,1.29
2017,2,4,45,7.36,291,1.64
2017,2,6,40,7.36,358,1.74
2020,2,6,120,7.36,9450,1.86
2017,1,4,30,7.36,4955,2
2016,2,4,40,7.36,11018,2
2017,2,4,40,7.36,13267,2
2020,2,4,90,7.36,11459,2
2017,2,2,45,7.36,6245,2
2012,1,2,30,7.36,1209,2.13
2015,2,7,75,7.36,902,2.19
2015,1,4,30,7.36,2454,2.25
2013,1,2,900,7.36,5597,2.32
2019,1,2,90,7.36,11479,2.38
2011,1,2,240,7.36,10065,2.5
2013,2,2,90,7.36,7122,2.64
2008,2,2,60,7.36,10470,2.67
2018,1,6,60,7.36,2238,2.7
2014,2,4,60,7.36,9456,2.71
2006,2,2,60,7.36,361,2.76
2019,1,6,60,7.36,318,2.8
2013,2,4,60,7.36,3955,2.83
2010,2,4,90,7.36,390,2.88
2009,2,2,45,7.36,7748,2.88
2018,1,5,90,7.36,5714,2.92
2003,2,2,60,7.36,10950,2.93
2012,2,5,120,7.36,329,2.96
2018,2,2,30,7.36,8039,3
2008,2,2,240,7.36,9262,3.15
2010,2,4,180,7.36,1226,3.2
2016,1,4,90,7.36,1681,3.45
2009,2,4,120,7.36,577,3.5
2002,2,8,180,7.36,9925,3.63
2017,2,6,20,7.37,11623,1.33
2020,2,2,30,7.37,7558,1.75
2017,2,5,45,7.37,251,1.77
2016,3,7,45,7.37,1801,1.8
2016,2,6,45,7.37,10918,1.83
2018,2,2,60,7.37,6061,2
2019,2,4,40,7.37,11544,2
2020,2,4,30,7.37,10952,2
2019,2,6,30,7.37,5568,2
2013,1,1,30,7.37,8927,2
2018,2,5,60,7.37,11230,2
2017,1,6,60,7.37,604,2.1
2016,2,4,20,7.37,3520,2.13
2017,1,6,60,7.37,820,2.14
2013,1,1,20,7.37,1397,2.15
2015,1,5,45,7.37,269,2.16
2020,2,2,30,7.37,2599,2.2
2015,3,5,90,7.37,7552,2.22
2009,2,2,10,7.37,10613,2.25
2014,2,6,90,7.37,875,2.3
2020,1,3,75,7.37,8386,2.4
2011,2,2,240,7.37,7950,2.5
2011,2,4,45,7.37,3184,2.53
2014,2,2,240,7.37,5456,2.58
2002,1,2,120,7.37,11845,2.64
2010,2,2,50,7.37,10357,2.67
2015,1,4,60,7.37,537,2.71
2012,1,5,45,7.37,510,2.74
2019,1,5,75,7.37,1381,2.83
2020,1,5,60,7.37,1271,2.9
2019,2,4,60,7.37,1768,2.9
2020,1,4,180,7.37,6648,3
2013,2,4,120,7.37,13000,3
2012,1,5,90,7.37,492,3
2017,2,4,110,7.37,671,3.2
2016,2,4,90,7.37,810,3.26
2018,1,5,90,7.37,2690,3.3
2014,1,2,360,7.37,11667,3.33
2010,2,5,120,7.37,707,3.36
2003,3,6,180,7.37,883,3.51
2004,2,2,240,7.37,4560,3.54
2015,2,6,90,7.37,8257,3.55
2019,2,4,300,7.37,10352,4
2010,2,2,360,7.37,3505,4.35
2010,3,5,30,7.38,8066,1
2018,2,10,30,7.38,9557,1
2020,1,50,20,7.38,9717,1
2014,4,6,20,7.38,4316,1
2019,1,4,30,7.38,11771,1.4
2015,3,7,10,7.38,506,1.43
2015,2,2,60,7.38,2445,2
2012,3,5,50,7.38,7824,2
2016,2,4,45,7.38,7809,2
2019,2,4,60,7.38,4009,2
2013,1,2,120,7.38,7132,2.15
2011,2,2,30,7.38,9223,2.22
2019,1,4,45,7.38,4376,2.24
2020,3,5,60,7.38,2334,2.29
2009,2,2,75,7.38,7550,2.32
2011,2,4,120,7.38,304,2.33
2011,2,2,30,7.38,1199,2.34
2012,2,2,30,7.38,280,2.35
2013,1,2,60,7.38,7942,2.38
2019,1,4,80,7.38,1188,2.4
2020,3,8,45,7.38,10587,2.4
2014,3,5,60,7.38,1040,2.41
2010,2,2,90,7.38,7890,2.47
2013,2,2,30,7.38,562,2.5
2010,1,4,60,7.38,4114,2.52
2015,1,6,120,7.38,2008,2.58
2011,1,2,60,7.38,4319,2.61
2006,2,2,60,7.38,5529,2.64
2018,3,6,120,7.38,3737,2.69
2017,1,6,75,7.38,308,2.82
2005,1,2,360,7.38,3169,2.85
2020,1,5,120,7.38,13974,3
2016,1,2,120,7.38,11795,3
2009,1,4,120,7.38,295,3.13
2010,2,2,360,7.38,7190,3.3
2012,2,5,180,7.38,633,3.35
2006,2,12,120,7.38,10011,3.4
2009,2,4,180,7.38,583,3.55
2018,1,4,120,7.38,3500,3.6
2007,2,4,240,7.38,4594,3.71
2015,1,3,120,7.38,1250,3.73
2005,2,2,1800,7.38,3714,3.97
2019,4,10,20,7.39,5452,1
2018,2,5,30,7.39,10514,1.25
2018,2,2,30,7.39,1153,1.29
2017,3,5,45,7.39,7994,1.5
2013,2,6,30,7.39,540,1.76
2019,2,4,30,7.39,3619,1.82
2017,3,4,60,7.39,3656,1.83
2020,1,4,40,7.39,1537,1.91
2020,1,99,120,7.39,4261,2
2020,1,4,20,7.39,7230,2
2019,2,5,50,7.39,9511,2
2014,2,5,45,7.39,1143,2.1
2015,2,4,30,7.39,256,2.16
2020,2,4,60,7.39,1481,2.18
2010,1,1,60,7.39,4136,2.2
2017,1,4,45,7.39,729,2.24
2017,1,4,90,7.39,2050,2.24
2015,2,4,75,7.39,611,2.3
2017,2,2,20,7.39,6517,2.33
2019,1,4,90,7.39,2403,2.42
2018,1,4,60,7.39,1192,2.47
2019,1,1,30,7.39,8899,2.5
2006,2,3,600,7.39,13439,2.5
2018,1,5,45,7.39,1238,2.57
2015,2,4,45,7.39,2756,2.58
2012,2,2,90,7.39,1989,2.59
2007,2,2,60,7.39,9486,2.67
2013,1,6,60,7.39,585,2.68
2016,1,4,90,7.39,1694,2.71
2017,2,4,210,7.39,6569,2.71
2016,2,6,180,7.39,5306,2.75
2006,2,2,120,7.39,9488,2.79
2012,2,2,60,7.39,4480,2.92
2013,1,4,240,7.39,344,2.96
2018,3,6,60,7.39,8701,3
2004,2,4,360,7.39,10447,3.15
2020,2,4,120,7.39,3091,3.23
2016,2,5,90,7.39,740,3.4
2019,2,4,120,7.39,1635,3.41
2017,2,4,360,7.39,5068,3.54
2009,2,4,90,7.39,258,3.56
2018,2,5,150,7.39,2297,3.57
2008,2,6,6000,7.39,9035,3.79
2017,2,4,90,7.39,7465,3.83
2019,1,3,90,7.39,6708,3.9
2010,2,5,180,7.39,1173,4.33
2014,2,2,10,7.4,9710,1
2012,2,6,25,7.4,1166,1.12
2015,2,5,20,7.4,9366,1.25
2017,1,4,15,7.4,9890,1.25
2017,2,4,20,7.4,3913,1.29
2015,3,5,40,7.4,11939,1.38
2011,3,5,50,7.4,5354,1.5
2017,1,6,60,7.4,7087,1.5
2017,2,4,30,7.4,2234,1.63
2011,1,2,20,7.4,12985,1.67
2019,1,8,60,7.4,6240,1.75
2013,2,4,30,7.4,14202,1.77
2012,2,2,50,7.4,11073,1.8
2014,2,2,30,7.4,2326,1.81
2015,2,4,45,7.4,930,1.85
2017,4,10,10,7.4,2112,1.87
2018,1,1,20,7.4,8931,2
2018,2,4,45,7.4,4169,2
2014,2,5,45,7.4,3759,2.13
2008,2,6,45,7.4,4482,2.13
2014,1,2,10,7.4,7759,2.14
2017,3,4,120,7.4,4750,2.2
2016,1,2,420,7.4,6675,2.2
2012,1,1,40,7.4,7798,2.29
2006,2,4,50,7.4,634,2.3
2015,2,4,60,7.4,14114,2.4
2008,2,2,45,7.4,7186,2.5
2020,1,8,60,7.4,8906,2.5
2015,2,4,60,7.4,1673,2.53
2016,1,4,60,7.4,723,2.54
2016,2,4,120,7.4,6550,2.57
2011,2,3,120,7.4,11679,2.6
2014,2,4,90,7.4,1304,2.72
2017,2,4,90,7.4,13172,2.75
2001,3,4,60,7.4,1020,2.79
2018,2,4,70,7.4,3770,2.86
2005,1,2,90,7.4,6385,2.86
2017,2,4,45,7.4,5847,2.9
2010,1,4,90,7.4,1094,2.96
2008,2,2,1200,7.4,7489,3.14
2000,2,5,120,7.4,771,3.28
2017,2,4,90,7.4,13943,3.5
2009,2,5,180,7.4,1268,3.55
2012,3,5,150,7.4,9368,3.6
2007,2,4,600,7.4,4986,3.68
2012,2,6,150,7.4,1433,3.72
2020,3,8,45,7.4,8165,1
2019,2,4,20,7.4,12025,1.2
2017,2,6,15,7.4,12611,1.5
2014,2,2,20,7.4,248,1.71
2009,4,8,30,7.4,262,1.8
2014,2,2,20,7.4,5808,2
2014,2,4,120,7.4,11637,2
2016,2,5,60,7.4,8898,2
2016,2,4,60,7.4,10775,2
2019,3,6,90,7.4,7439,2
2018,2,5,90,7.4,920,2.14
2018,2,5,60,7.4,1865,2.14
2016,2,4,40,7.4,374,2.18
2020,1,6,60,7.4,1107,2.21
2020,2,4,60,7.4,7301,2.25
2017,2,2,45,7.4,8504,2.33
2019,1,5,90,7.4,1505,2.4
2020,2,4,40,7.4,755,2.41
2019,2,5,60,7.4,2030,2.42
2015,2,4,60,7.4,785,2.45
2006,1,4,30,7.4,283,2.61
2007,2,2,240,7.4,4038,2.62
2012,2,4,45,7.4,4098,2.62
2001,2,2,60,7.4,10122,2.63
2011,2,6,60,7.4,266,2.66
2002,2,2,60,7.4,7276,2.74
2013,2,4,150,7.4,7176,2.76
2020,2,4,90,7.4,1771,2.8
2012,2,2,120,7.4,11118,2.83
2009,3,5,90,7.4,296,2.91
2018,1,4,120,7.4,669,2.93
2012,2,2,150,7.4,11274,3
2016,2,4,150,7.4,7814,3
2005,2,2,120,7.4,1789,3.2
2014,2,2,80,7.4,8573,3.29
2011,2,2,120,7.4,340,3.4
2016,2,5,90,7.4,2462,3.48
2015,2,4,180,7.4,2557,3.49
2005,2,2,60,7.4,2473,3.6
2005,2,4,180,7.4,4125,3.64
2002,3,6,300,7.4,6088,4.2
2005,1,4,240,7.4,6495,4.62
2020,1,5,20,7.41,3245,1.46
2019,2,4,45,7.41,13155,1.5
2016,2,4,20,7.41,7426,1.83
2010,2,2,60,7.41,9173,2
2019,1,6,90,7.41,8843,2
2007,2,2,60,7.41,11051,2
2018,2,6,45,7.41,8890,2
2020,2,6,60,7.41,12764,2
2017,2,4,60,7.41,2651,2
2017,2,8,30,7.41,13325,2
2016,1,2,120,7.41,8022,2.11
2017,2,5,60,7.41,12041,2.2
2006,2,5,60,7.41,309,2.24
2019,1,4,45,7.41,3392,2.26
2007,2,4,60,7.41,192,2.33
2020,2,4,60,7.41,5081,2.4
2012,2,2,60,7.41,8910,2.4
2020,2,5,55,7.41,10560,2.5
2015,2,4,120,7.41,10956,2.5
2012,1,6,1500,7.41,4358,2.55
2016,2,5,120,7.41,752,2.56
2010,2,4,90,7.41,234,2.57
2019,1,5,60,7.41,4925,2.6
2014,2,8,60,7.41,13144,2.6
2009,2,2,300,7.41,3215,2.63
2009,2,2,120,7.41,1793,2.64
2017,2,2,60,7.41,5939,2.64
2017,2,6,130,7.41,10344,2.67
2012,2,4,90,7.41,2351,2.71
2011,2,2,50,7.41,11109,2.71
2019,2,4,45,7.41,7765,2.75
2012,2,4,60,7.41,212,2.77
2014,1,4,90,7.41,213,2.77
2019,1,4,75,7.41,6101,2.77
2019,1,4,90,7.41,4646,3
2010,2,2,45,7.41,7404,3
2003,2,2,60,7.41,3446,3.11
2000,1,2,180,7.41,10210,3.15
2003,2,2,120,7.41,3847,3.16
2021,1,4,180,7.41,10032,3.17
2015,3,6,240,7.41,5906,3.2
2015,2,3,120,7.41,14048,3.2
2010,2,4,180,7.41,270,3.24
2017,2,6,90,7.41,3323,3.38
2018,2,4,50,7.41,9220,3.5
2010,2,4,90,7.41,2011,3.51
2010,2,4,90,7.41,610,3.61
2010,2,4,240,7.41,264,3.89
2018,1,2,30,7.41,3906,3.9
2018,4,8,45,7.42,1148,1.22
2012,3,6,30,7.42,516,1.26
2017,1,8,45,7.42,8313,1.75
2019,2,4,45,7.42,5268,1.8
2004,2,5,60,7.42,174,1.85
2000,2,2,30,7.42,225,1.9
2000,2,5,45,7.42,178,1.91
